puzzleDate,difficulty,solutionGrid,staticCells
7/23/2026,Medium,"[
 [""T"", ""W"", ""E"", ""A"", ""K""],
 [""U"", null, ""L"", null, ""I""],
 [""R"", ""O"", ""U"", ""S"", ""T""],
 [""P"", null, ""D"", null, ""E""],
 [""S"", ""H"", ""E"", ""R"", ""D""]
    ]","[
      [true, true, true, false, false],
      [false, null, false, null, true],
      [false, false, true, false, false],
      [true, null, true, null, true],
      [true, true, false, true, true]
    ]"
7/23/2026,Hard,"[
 [""R"", ""E"", ""I"", ""F"", ""Y""],
 [""O"", null, ""K"", null, ""A""],
 [""T"", ""H"", ""O"", ""R"", ""N""],
 [""O"", null, ""N"", null, ""K""],
 [""R"", ""E"", ""S"", ""T"", ""S""]
    ]","[
      [true, true, false, true, false],
      [false, null, true, null, false],
      [false, true, true, false, true],
      [false, null, true, null, false],
      [false, false, false, true, false]
    ]"
7/24/2026,Easy,"[
 [""Y"", ""E"", ""L"", ""L"", ""S""],
 [""A"", null, ""O"", null, ""E""],
 [""R"", ""H"", ""O"", ""D"", ""E""],
 [""N"", null, ""S"", null, ""M""],
 [""S"", ""E"", ""E"", ""D"", ""S""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, true],
      [true, false, true, false, false],
      [true, null, false, null, true],
      [true, false, true, true, true]
    ]"
7/24/2026,Medium,"[
 [""M"", ""O"", ""X"", ""I"", ""E""],
 [""U"", null, ""E"", null, ""D""],
 [""R"", ""A"", ""N"", ""G"", ""E""],
 [""K"", null, ""O"", null, ""M""],
 [""S"", ""A"", ""N"", ""T"", ""A""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [true, null, true, null, true],
      [true, false, true, false, true]
    ]"
7/24/2026,Hard,"[
 [""E"", ""M"", ""B"", ""E"", ""R""],
 [""L"", null, ""U"", null, ""U""],
 [""V"", ""I"", ""B"", ""E"", ""S""],
 [""I"", null, ""B"", null, ""K""],
 [""S"", ""O"", ""A"", ""P"", ""S""]
    ]","[
      [false, true, true, false, true],
      [false, null, true, null, true],
      [false, false, true, true, false],
      [false, null, false, null, true],
      [false, true, true, false, false]
    ]"
7/25/2026,Easy,"[
 [""L"", ""A"", ""W"", ""Z"", ""Y""],
 [""I"", null, ""O"", null, ""O""],
 [""V"", ""I"", ""R"", ""A"", ""L""],
 [""R"", null, ""S"", null, ""K""],
 [""E"", ""M"", ""E"", ""R"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [false, true, true, false, false],
      [false, null, true, null, false],
      [true, true, true, false, true]
    ]"
7/25/2026,Medium,"[
 [""K"", ""A"", ""T"", ""H"", ""Y""],
 [""R"", null, ""A"", null, ""U""],
 [""A"", ""I"", ""M"", ""E"", ""R""],
 [""A"", null, ""E"", null, ""T""],
 [""L"", ""O"", ""R"", ""E"", ""S""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, true],
      [false, false, true, false, false],
      [true, null, true, null, false],
      [true, true, false, false, true]
    ]"
7/25/2026,Hard,"[
 [""V"", ""I"", ""D"", ""E"", ""O""],
 [""E"", null, ""O"", null, ""X""],
 [""A"", ""R"", ""G"", ""U"", ""E""],
 [""L"", null, ""G"", null, ""Y""],
 [""S"", ""K"", ""Y"", ""P"", ""E""]
    ]","[
      [true, false, false, false, false],
      [false, null, true, null, false],
      [false, true, false, true, false],
      [true, null, false, null, true],
      [false, true, true, false, true]
    ]"
7/26/2026,Easy,"[
 [""H"", ""I"", ""K"", ""E"", ""R""],
 [""U"", null, ""I"", null, ""E""],
 [""M"", ""O"", ""C"", ""H"", ""A""],
 [""U"", null, ""K"", null, ""P""],
 [""S"", ""T"", ""Y"", ""E"", ""S""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [true, false, true, true, true],
      [false, null, false, null, true],
      [true, false, false, false, true]
    ]"
7/26/2026,Medium,"[
 [""E"", ""D"", ""G"", ""E"", ""D""],
 [""S"", null, ""A"", null, ""O""],
 [""T"", ""I"", ""L"", ""E"", ""D""],
 [""E"", null, ""A"", null, ""G""],
 [""R"", ""A"", ""S"", ""A"", ""E""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, false],
      [true, true, true, false, false],
      [false, null, true, null, false],
      [true, false, false, false, true]
    ]"
7/26/2026,Hard,"[
 [""I"", ""D"", ""Y"", ""L"", ""L""],
 [""M"", null, ""U"", null, ""O""],
 [""P"", ""O"", ""L"", ""Y"", ""P""],
 [""E"", null, ""E"", null, ""E""],
 [""L"", ""O"", ""S"", ""E"", ""R""]
    ]","[
      [false, true, false, true, true],
      [true, null, false, null, false],
      [false, true, true, false, true],
      [false, null, true, null, false],
      [true, true, false, false, false]
    ]"
7/27/2026,Easy,"[
 [""T"", ""R"", ""I"", ""E"", ""D""],
 [""O"", null, ""L"", null, ""O""],
 [""P"", ""I"", ""E"", ""R"", ""S""],
 [""E"", null, ""U"", null, ""E""],
 [""R"", ""O"", ""M"", ""P"", ""S""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, false],
      [false, true, true, false, true],
      [true, null, false, null, false],
      [true, false, false, true, true]
    ]"
7/27/2026,Medium,"[
 [""W"", ""H"", ""I"", ""S"", ""H""],
 [""A"", null, ""C"", null, ""I""],
 [""T"", ""H"", ""I"", ""C"", ""K""],
 [""S"", null, ""E"", null, ""E""],
 [""A"", ""I"", ""R"", ""E"", ""R""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, true],
      [false, true, true, false, false],
      [true, null, false, null, true],
      [true, true, false, false, true]
    ]"
7/27/2026,Hard,"[
 [""E"", ""N"", ""S"", ""U"", ""E""],
 [""C"", null, ""T"", null, ""I""],
 [""H"", ""E"", ""A"", ""R"", ""D""],
 [""O"", null, ""T"", null, ""E""],
 [""S"", ""N"", ""E"", ""E"", ""R""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, false],
      [false, false, true, false, true],
      [false, null, false, null, false],
      [true, false, false, false, true]
    ]"
7/28/2026,Easy,"[
 [""S"", ""C"", ""H"", ""M"", ""O""],
 [""W"", null, ""Y"", null, ""U""],
 [""A"", ""I"", ""D"", ""E"", ""S""],
 [""N"", null, ""R"", null, ""T""],
 [""K"", ""O"", ""O"", ""K"", ""S""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [false, true, true, false, false],
      [false, null, false, null, true],
      [true, false, true, true, true]
    ]"
7/28/2026,Medium,"[
 [""U"", ""S"", ""A"", ""G"", ""E""],
 [""N"", null, ""R"", null, ""X""],
 [""C"", ""O"", ""R"", ""G"", ""I""],
 [""U"", null, ""A"", null, ""L""],
 [""T"", ""H"", ""Y"", ""M"", ""E""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, false],
      [false, true, true, false, true],
      [true, null, false, null, false],
      [true, false, false, false, true]
    ]"
7/28/2026,Hard,"[
 [""D"", ""I"", ""A"", ""Z"", ""O""],
 [""O"", null, ""R"", null, ""W""],
 [""L"", ""E"", ""M"", ""M"", ""E""],
 [""E"", null, ""O"", null, ""S""],
 [""S"", ""T"", ""R"", ""U"", ""T""]
    ]","[
      [false, true, false, false, false],
      [true, null, true, null, true],
      [true, true, true, false, false],
      [false, null, false, null, true],
      [false, true, false, true, false]
    ]"
7/29/2026,Easy,"[
 [""M"", ""O"", ""V"", ""E"", ""R""],
 [""O"", null, ""A"", null, ""A""],
 [""M"", ""O"", ""P"", ""E"", ""S""],
 [""M"", null, ""E"", null, ""P""],
 [""A"", ""R"", ""S"", ""E"", ""S""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, true],
      [true, false, true, true, false],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]"
7/29/2026,Medium,"[
 [""P"", ""E"", ""N"", ""A"", ""L""],
 [""U"", null, ""A"", null, ""O""],
 [""N"", ""E"", ""R"", ""V"", ""E""],
 [""K"", null, ""E"", null, ""S""],
 [""Y"", ""E"", ""S"", ""E"", ""S""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, false],
      [true, true, true, false, false],
      [false, null, true, null, true],
      [true, true, true, false, true]
    ]"
7/29/2026,Hard,"[
 [""G"", ""A"", ""Y"", ""L"", ""Y""],
 [""E"", null, ""E"", null, ""O""],
 [""S"", ""N"", ""A"", ""I"", ""L""],
 [""S"", null, ""R"", null, ""K""],
 [""O"", ""I"", ""N"", ""K"", ""S""]
    ]","[
      [false, false, false, false, true],
      [true, null, true, null, true],
      [true, true, true, false, true],
      [false, null, false, null, false],
      [false, false, true, true, false]
    ]"
7/30/2026,Easy,"[
 [""B"", ""U"", ""M"", ""P"", ""S""],
 [""U"", null, ""I"", null, ""T""],
 [""E"", ""D"", ""D"", ""I"", ""E""],
 [""N"", null, ""S"", null, ""M""],
 [""O"", ""A"", ""T"", ""H"", ""S""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, false],
      [true, false, true, true, false],
      [true, null, true, null, false],
      [true, false, false, false, true]
    ]"
7/30/2026,Medium,"[
 [""H"", ""O"", ""B"", ""B"", ""Y""],
 [""I"", null, ""A"", null, ""E""],
 [""R"", ""A"", ""D"", ""O"", ""N""],
 [""E"", null, ""G"", null, ""T""],
 [""S"", ""T"", ""E"", ""L"", ""A""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, false],
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, false, false, true, true]
    ]"
7/30/2026,Hard,"[
 [""H"", ""O"", ""W"", ""T"", ""O""],
 [""O"", null, ""E"", null, ""T""],
 [""V"", ""S"", ""N"", ""E"", ""T""],
 [""E"", null, ""D"", null, ""E""],
 [""L"", ""O"", ""S"", ""E"", ""R""]
    ]","[
      [false, false, true, false, false],
      [false, null, false, null, false],
      [false, false, true, true, false],
      [false, null, true, null, true],
      [false, true, true, true, false]
    ]"
7/31/2026,Easy,"[
 [""C"", ""I"", ""N"", ""D"", ""Y""],
 [""A"", null, ""O"", null, ""O""],
 [""D"", ""O"", ""V"", ""E"", ""Y""],
 [""R"", null, ""A"", null, ""O""],
 [""E"", ""V"", ""E"", ""N"", ""S""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, false],
      [true, true, true, true, true],
      [false, null, true, null, false],
      [true, false, false, true, true]
    ]"
7/31/2026,Medium,"[
 [""S"", ""W"", ""A"", ""P"", ""S""],
 [""C"", null, ""G"", null, ""U""],
 [""A"", ""D"", ""A"", ""P"", ""T""],
 [""D"", null, ""V"", null, ""R""],
 [""S"", ""T"", ""E"", ""L"", ""A""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, true],
      [false, false, false, true, false],
      [false, null, true, null, true],
      [true, false, true, false, true]
    ]"
7/31/2026,Hard,"[
 [""T"", ""W"", ""I"", ""N"", ""E""],
 [""I"", null, ""C"", null, ""D""],
 [""M"", ""O"", ""I"", ""R"", ""E""],
 [""I"", null, ""N"", null, ""M""],
 [""D"", ""O"", ""G"", ""M"", ""A""]
    ]","[
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, false, true, false, false],
      [false, null, false, null, true],
      [true, false, false, false, true]
    ]"
