puzzleDate,difficulty,solutionGrid,staticCells,words,definitions
7/17/2026,Hard,"[
 [""D"", ""I"", ""R"", ""T"", ""Y""],
 [""R"", null, ""U"", null, ""A""],
 [""O"", ""S"", ""M"", ""I"", ""C""],
 [""N"", null, ""B"", null, ""H""],
 [""E"", ""X"", ""A"", ""L"", ""T""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, false],
      [true, false, true, true, true],
      [false, null, true, null, true],
      [false, false, false, true, false]
    ]","[""DIRTY"",""OSMIC"",""EXALT"",""DRONE"",""RUMBA"",""YACHT""]","[{""word"":""DIRTY"",""pos"":""verb"",""def"":""To make (something) dirty.""},{""word"":""OSMIC"",""pos"":""adjective"",""def"":""Pertaining to, derived from, or containing, osmium; specifically, designating those compounds in which it has a higher valence.""},{""word"":""EXALT"",""pos"":""verb"",""def"":""To honor; to hold in high esteem.""},{""word"":""DRONE"",""pos"":""noun"",""def"":""A male ant, bee or wasp, which does not work but can fertilize the queen bee.""},{""word"":""RUMBA"",""pos"":""noun"",""def"":""A slow-paced Cuban partner dance in 4:4 time.""},{""word"":""YACHT"",""pos"":""noun"",""def"":""A slick and light ship for making pleasure trips or racing on water, having sails but often motor-powered. At times used as a residence offshore on a dock.""}]"
7/18/2026,Easy,"[
 [""C"", ""I"", ""V"", ""I"", ""L""],
 [""O"", null, ""E"", null, ""E""],
 [""L"", ""O"", ""G"", ""I"", ""A""],
 [""O"", null, ""A"", null, ""F""],
 [""R"", ""A"", ""N"", ""D"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, true],
      [false, false, true, true, false],
      [true, null, false, null, false],
      [true, true, false, true, true]
    ]","[""CIVIL"",""LOGIA"",""RANDY"",""COLOR"",""VEGAN"",""LEAFY""]","[{""word"":""CIVIL"",""pos"":""adjective"",""def"":""Having to do with people and government office as opposed to the military or religion.""},{""word"":""LOGIA"",""pos"":""noun"",""def"":""A traditional saying of a religious leader.""},{""word"":""RANDY"",""pos"":""noun"",""def"":""Impudent beggar""},{""word"":""COLOR"",""pos"":""noun"",""def"":""The spectral composition of visible light""},{""word"":""VEGAN"",""pos"":""noun"",""def"":""A person who does not eat, drink or otherwise consume any animal products""},{""word"":""LEAFY"",""pos"":""adjective"",""def"":""Covered with leaves""}]"
7/18/2026,Medium,"[
 [""T"", ""E"", ""A"", ""C"", ""H""],
 [""R"", null, ""N"", null, ""O""],
 [""U"", ""R"", ""G"", ""E"", ""R""],
 [""T"", null, ""E"", null, ""D""],
 [""H"", ""O"", ""R"", ""S"", ""E""]
    ]","[
      [true, false, true, false, true],
      [true, null, true, null, true],
      [false, false, true, false, true],
      [false, null, false, null, true],
      [true, false, true, true, false]
    ]","[""TEACH"",""URGER"",""HORSE"",""TRUTH"",""ANGER"",""HORDE""]","[{""word"":""TEACH"",""pos"":""verb"",""def"":""To show (someone) the way; to guide, conduct; to point, indicate.""},{""word"":""URGER"",""pos"":""noun"",""def"":""One who urges.""},{""word"":""HORSE"",""pos"":""noun"",""def"":""Any of several animals related to Equus ferus caballus.""},{""word"":""TRUTH"",""pos"":""noun"",""def"":""True facts, genuine depiction or statements of reality.""},{""word"":""ANGER"",""pos"":""noun"",""def"":""A strong feeling of displeasure, hostility or antagonism towards someone or something, usually combined with an urge to harm.""},{""word"":""HORDE"",""pos"":""noun"",""def"":""A wandering troop or gang; especially, a clan or tribe of a nomadic people (originally Tatars) migrating from place to place for the sake of pasturage, plunder, etc.; a predatory multitude.""}]"
7/18/2026,Hard,"[
 [""S"", ""C"", ""R"", ""A"", ""P""],
 [""C"", null, ""A"", null, ""E""],
 [""O"", ""F"", ""T"", ""E"", ""N""],
 [""O"", null, ""I"", null, ""N""],
 [""P"", ""R"", ""O"", ""S"", ""E""]
    ]","[
      [true, true, false, true, true],
      [false, null, false, null, false],
      [true, true, true, false, false],
      [false, null, false, null, false],
      [true, false, true, false, true]
    ]","[""SCRAP"",""OFTEN"",""PROSE"",""SCOOP"",""RATIO"",""PENNE""]","[{""word"":""SCRAP"",""pos"":""noun"",""def"":""A (small) piece; a fragment; a detached, incomplete portion.""},{""word"":""OFTEN"",""pos"":""adjective"",""def"":""Frequent.""},{""word"":""PROSE"",""pos"":""noun"",""def"":""Language, particularly written language, not intended as poetry.""},{""word"":""SCOOP"",""pos"":""noun"",""def"":""Any cup- or bowl-shaped tool, usually with a handle, used to lift and move loose or soft solid material.""},{""word"":""RATIO"",""pos"":""noun"",""def"":""A number representing a comparison between two named things.""},{""word"":""PENNE"",""pos"":""noun"",""def"":""A type of short, diagonally cut pasta.""}]"
7/19/2026,Easy,"[
 [""R"", ""A"", ""B"", ""B"", ""I""],
 [""I"", null, ""O"", null, ""M""],
 [""S"", ""C"", ""U"", ""B"", ""A""],
 [""E"", null, ""N"", null, ""G""],
 [""N"", ""U"", ""D"", ""G"", ""E""]
    ]","[
      [true, false, true, true, true],
      [true, null, true, null, false],
      [false, false, true, false, false],
      [true, null, true, null, false],
      [true, false, false, false, true]
    ]","[""RABBI"",""SCUBA"",""NUDGE"",""RISEN"",""BOUND"",""IMAGE""]","[{""word"":""RABBI"",""pos"":""noun"",""def"":""A Jewish scholar or teacher of halacha (Jewish law), capable of making halachic decisions.""},{""word"":""SCUBA"",""pos"":""noun"",""def"":""(underwater diving) An apparatus carried by a diver, which includes a tank holding compressed, filtered air and a regulator which delivers the air to the diver at ambient pressure which can be used underwater.""},{""word"":""NUDGE"",""pos"":""noun"",""def"":""A gentle push.""},{""word"":""RISEN"",""pos"":""verb"",""def"":""To move, or appear to move, physically upwards relative to the ground.""},{""word"":""BOUND"",""pos"":""verb"",""def"":""To tie; to confine by any ligature.""},{""word"":""IMAGE"",""pos"":""noun"",""def"":""An optical or other representation of a real object; a graphic; a picture.""}]"
7/19/2026,Medium,"[
 [""B"", ""U"", ""L"", ""G"", ""E""],
 [""U"", null, ""E"", null, ""T""],
 [""G"", ""N"", ""A"", ""S"", ""H""],
 [""G"", null, ""P"", null, ""O""],
 [""Y"", ""E"", ""T"", ""I"", ""S""]
    ]","[
      [true, true, false, true, true],
      [false, null, false, null, false],
      [true, true, true, false, true],
      [false, null, true, null, false],
      [true, true, false, false, true]
    ]","[""BULGE"",""GNASH"",""YETIS"",""BUGGY"",""LEAPT"",""ETHOS""]","[{""word"":""BULGE"",""pos"":""noun"",""def"":""Something sticking out from a surface; a swelling, protuberant part; a bending outward, especially when caused by pressure.""},{""word"":""GNASH"",""pos"":""noun"",""def"":""A sudden snapping of the teeth.""},{""word"":""YETIS"",""pos"":""noun"",""def"":""An unidentified humanoid animal said to live in the Himalayas""},{""word"":""BUGGY"",""pos"":""noun"",""def"":""A small horse-drawn cart.""},{""word"":""LEAPT"",""pos"":""verb"",""def"":""To jump.""},{""word"":""ETHOS"",""pos"":""noun"",""def"":""The character or fundamental values of a person, people, culture, or movement.""}]"
7/19/2026,Hard,"[
 [""L"", ""U"", ""C"", ""I"", ""D""],
 [""A"", null, ""A"", null, ""R""],
 [""S"", ""E"", ""R"", ""A"", ""I""],
 [""S"", null, ""A"", null, ""L""],
 [""O"", ""C"", ""T"", ""Y"", ""L""]
    ]","[
      [true, false, false, false, false],
      [false, null, false, null, false],
      [true, true, true, true, true],
      [true, null, true, null, false],
      [false, true, true, false, false]
    ]","[""LUCID"",""SERAI"",""OCTYL"",""LASSO"",""CARAT"",""DRILL""]","[{""word"":""LUCID"",""pos"":""noun"",""def"":""A lucid dream.""},{""word"":""SERAI"",""pos"":""noun"",""def"":""(In Turkish or Muslim Asian contexts) A palace.""},{""word"":""OCTYL"",""pos"":""noun"",""def"":""Any of very many isomeric univalent hydrocarbon radicals, C8H17, formally derived from octane by the loss of a hydrogen atom""},{""word"":""LASSO"",""pos"":""noun"",""def"":""A long rope with a sliding loop on one end, generally used in ranching to catch cattle and horses.""},{""word"":""CARAT"",""pos"":""noun"",""def"":""A unit of weight for precious stones and pearls, equivalent to 200 milligrams.""},{""word"":""DRILL"",""pos"":""noun"",""def"":""A tool used to remove material so as to create a hole, typically by plunging a rotating cutting bit into a stationary workpiece.""}]"
7/20/2026,Easy,"[
 [""G"", ""U"", ""M"", ""B"", ""O""],
 [""R"", null, ""I"", null, ""D""],
 [""O"", ""W"", ""N"", ""E"", ""D""],
 [""S"", null, ""O"", null, ""L""],
 [""S"", ""T"", ""R"", ""A"", ""Y""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, true],
      [true, true, true, false, false],
      [false, null, false, null, true],
      [true, false, false, false, true]
    ]","[""GUMBO"",""OWNED"",""STRAY"",""GROSS"",""MINOR"",""ODDLY""]","[{""word"":""GUMBO"",""pos"":""noun"",""def"":""A soup or stew made with okra.""},{""word"":""OWNED"",""pos"":""verb"",""def"":""To have rightful possession of (property, goods or capital); to have legal title to.""},{""word"":""STRAY"",""pos"":""noun"",""def"":""Any domestic animal that has no enclosure, or its proper place and company, and wanders at large, or is lost; an estray.""},{""word"":""GROSS"",""pos"":""noun"",""def"":""Twelve dozen = 144.""},{""word"":""MINOR"",""pos"":""noun"",""def"":""A person who is below the age of majority, consent, criminal responsibility or other adult responsibilities and accountabilities.""},{""word"":""ODDLY"",""pos"":""adverb"",""def"":""In a peculiar manner; strangely; unusually.""}]"
7/20/2026,Medium,"[
 [""G"", ""R"", ""A"", ""V"", ""E""],
 [""R"", null, ""X"", null, ""L""],
 [""O"", ""L"", ""I"", ""V"", ""E""],
 [""I"", null, ""A"", null, ""G""],
 [""N"", ""E"", ""L"", ""L"", ""Y""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, false],
      [false, true, true, true, false],
      [false, null, false, null, true],
      [true, true, false, true, true]
    ]","[""GRAVE"",""OLIVE"",""NELLY"",""GROIN"",""AXIAL"",""ELEGY""]","[{""word"":""GRAVE"",""pos"":""noun"",""def"":""An excavation in the earth as a place of burial""},{""word"":""OLIVE"",""pos"":""noun"",""def"":""A tree, Olea europaea, cultivated since ancient times in the Mediterranean for its fruit and the oil obtained from it.""},{""word"":""NELLY"",""pos"":""noun"",""def"":""A person's life.""},{""word"":""GROIN"",""pos"":""noun"",""def"":""The crease or depression of the human body at the junction of the trunk and the thigh, together with the surrounding region.""},{""word"":""AXIAL"",""pos"":""noun"",""def"":""A flight feather that appears between the primaries and secondaries on some birds.""},{""word"":""ELEGY"",""pos"":""noun"",""def"":""A mournful or plaintive poem; a funeral song; a poem of lamentation.""}]"
7/20/2026,Hard,"[
 [""T"", ""O"", ""P"", ""I"", ""C""],
 [""A"", null, ""R"", null, ""R""],
 [""R"", ""A"", ""I"", ""S"", ""E""],
 [""O"", null, ""Z"", null, ""P""],
 [""T"", ""H"", ""E"", ""R"", ""E""]
    ]","[
      [false, true, false, true, true],
      [true, null, false, null, false],
      [false, false, false, false, false],
      [false, null, true, null, false],
      [true, true, true, true, true]
    ]","[""TOPIC"",""RAISE"",""THERE"",""TAROT"",""PRIZE"",""CREPE""]","[{""word"":""TOPIC"",""pos"":""noun"",""def"":""Subject; theme; a category or general area of interest.""},{""word"":""RAISE"",""pos"":""noun"",""def"":""An increase in wages or salary; a rise (UK).""},{""word"":""THERE"",""pos"":""noun"",""def"":""That place.""},{""word"":""TAROT"",""pos"":""noun"",""def"":""(singular or plural) A card game played in various different variations.""},{""word"":""PRIZE"",""pos"":""noun"",""def"":""That which is taken from another; something captured; a thing seized by force, stratagem, or superior power.""},{""word"":""CREPE"",""pos"":""noun"",""def"":""A flat round pancake-like pastry from Lower Brittany, made with wheat.""}]"
7/21/2026,Easy,"[
 [""L"", ""A"", ""D"", ""L"", ""E""],
 [""I"", null, ""R"", null, ""P""],
 [""P"", ""H"", ""O"", ""T"", ""O""],
 [""I"", null, ""V"", null, ""C""],
 [""D"", ""O"", ""E"", ""T"", ""H""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, false, true, true, true],
      [true, null, false, null, false],
      [true, true, false, true, true]
    ]","[""LADLE"",""PHOTO"",""DOETH"",""LIPID"",""DROVE"",""EPOCH""]","[{""word"":""LADLE"",""pos"":""noun"",""def"":""A deep-bowled spoon with a long, usually curved, handle.""},{""word"":""PHOTO"",""pos"":""noun"",""def"":""A photograph.""},{""word"":""DOETH"",""pos"":""verb"",""def"":""(auxiliary) A syntactic marker.""},{""word"":""LIPID"",""pos"":""noun"",""def"":""Any of a group of organic compounds including the fats, oils, waxes, sterols, and triglycerides. Lipids are characterized by being insoluble in water, and account for most of the fat present in the human body.""},{""word"":""DROVE"",""pos"":""noun"",""def"":""A number of cattle driven to market or new pastures.""},{""word"":""EPOCH"",""pos"":""noun"",""def"":""A particular period of history, especially one considered noteworthy or remarkable.""}]"
7/21/2026,Medium,"[
 [""V"", ""I"", ""V"", ""I"", ""D""],
 [""I"", null, ""A"", null, ""W""],
 [""P"", ""A"", ""U"", ""S"", ""E""],
 [""E"", null, ""L"", null, ""L""],
 [""R"", ""A"", ""T"", ""E"", ""L""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, false],
      [true, false, true, true, false],
      [false, null, false, null, true],
      [true, false, true, false, true]
    ]","[""VIVID"",""PAUSE"",""RATEL"",""VIPER"",""VAULT"",""DWELL""]","[{""word"":""VIVID"",""pos"":""noun"",""def"":""A felt-tipped permanent marker.""},{""word"":""PAUSE"",""pos"":""noun"",""def"":""A button whose functions are pausing and resuming something, such as a DVD player, a video game or a computer.""},{""word"":""RATEL"",""pos"":""noun"",""def"":""A carnivorous mammal, Mellivora capensis, found in Africa and some parts of Asia; the honey badger.""},{""word"":""VIPER"",""pos"":""noun"",""def"":""A venomous snake in the family Viperidae.""},{""word"":""VAULT"",""pos"":""noun"",""def"":""An arched masonry structure supporting and forming a ceiling, whether freestanding or forming part of a larger building.""},{""word"":""DWELL"",""pos"":""noun"",""def"":""A period of time in which a system or component remains in a given state.""}]"
7/21/2026,Hard,"[
 [""H"", ""Y"", ""M"", ""E"", ""N""],
 [""A"", null, ""A"", null, ""A""],
 [""T"", ""E"", ""T"", ""R"", ""I""],
 [""E"", null, ""E"", null, ""V""],
 [""R"", ""H"", ""Y"", ""M"", ""E""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [true, true, false, true, false],
      [true, null, false, null, false],
      [false, false, true, false, false]
    ]","[""HYMEN"",""TETRI"",""RHYME"",""HATER"",""MATEY"",""NAIVE""]","[{""word"":""HYMEN"",""pos"":""noun"",""def"":""A membrane which completely or partially occludes the vaginal opening in human females.""},{""word"":""TETRI"",""pos"":""noun"",""def"":""A unit of currency in Georgia, one hundredth of a lari""},{""word"":""RHYME"",""pos"":""noun"",""def"":""Rhyming verse (poetic form)""},{""word"":""HATER"",""pos"":""noun"",""def"":""One who hates.""},{""word"":""MATEY"",""pos"":""noun"",""def"":""The conclusive victory in a game of chess that occurs when an opponent's king is threatened with unavoidable capture.""},{""word"":""NAIVE"",""pos"":""noun"",""def"":""A naive person; a greenhorn.""}]"
7/22/2026,Easy,"[
 [""B"", ""O"", ""U"", ""L"", ""E""],
 [""L"", null, ""P"", null, ""D""],
 [""I"", ""S"", ""S"", ""E"", ""I""],
 [""M"", null, ""E"", null, ""F""],
 [""P"", ""U"", ""T"", ""T"", ""Y""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, true],
      [true, true, true, true, false],
      [true, null, false, null, false],
      [true, false, true, true, true]
    ]","[""BOULE"",""ISSEI"",""PUTTY"",""BLIMP"",""UPSET"",""EDIFY""]","[{""word"":""BOULE"",""pos"":""noun"",""def"":""One of the bowls used in the French game of boules.""},{""word"":""ISSEI"",""pos"":""noun"",""def"":""A member of the first generation of Japanese immigrants to North America, South America or Australia.""},{""word"":""PUTTY"",""pos"":""noun"",""def"":""A form of cement, made from linseed oil and whiting, used to fix panes of glass.""},{""word"":""BLIMP"",""pos"":""noun"",""def"":""An airship constructed with a non-rigid lifting agent container.""},{""word"":""UPSET"",""pos"":""noun"",""def"":""Disturbance or disruption.""},{""word"":""EDIFY"",""pos"":""verb"",""def"":""To build, construct.""}]"
7/22/2026,Medium,"[
 [""S"", ""I"", ""N"", ""E"", ""W""],
 [""K"", null, ""A"", null, ""H""],
 [""I"", ""N"", ""T"", ""R"", ""O""],
 [""F"", null, ""A"", null, ""L""],
 [""F"", ""A"", ""L"", ""S"", ""E""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, true],
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, false, true, true, true]
    ]","[""SINEW"",""INTRO"",""FALSE"",""SKIFF"",""NATAL"",""WHOLE""]","[{""word"":""SINEW"",""pos"":""noun"",""def"":""A cord or tendon of the body.""},{""word"":""INTRO"",""pos"":""noun"",""def"":""An introduction.""},{""word"":""FALSE"",""pos"":""noun"",""def"":""One of two options on a true-or-false test.""},{""word"":""SKIFF"",""pos"":""noun"",""def"":""Term used in tea gardens and denotes the act of cutting/pruning the bushes as per the specific norms. Various types of skiff are used viz Light Skiff (LS), Medium Skiff (MS), Deep Skiff (DS) and Level Of Skiff (LOS).""},{""word"":""NATAL"",""pos"":""adjective"",""def"":""Of or relating to birth.""},{""word"":""WHOLE"",""pos"":""noun"",""def"":""Something complete, without any parts missing.""}]"
7/22/2026,Hard,"[
 [""S"", ""A"", ""T"", ""I"", ""N""],
 [""E"", null, ""R"", null, ""O""],
 [""V"", ""E"", ""E"", ""R"", ""S""],
 [""E"", null, ""A"", null, ""E""],
 [""N"", ""O"", ""D"", ""D"", ""Y""]
    ]","[
      [true, true, true, false, false],
      [false, null, false, null, false],
      [false, true, false, true, true],
      [true, null, false, null, true],
      [false, false, true, false, true]
    ]","[""SATIN"",""VEERS"",""NODDY"",""SEVEN"",""TREAD"",""NOSEY""]","[{""word"":""SATIN"",""pos"":""noun"",""def"":""A cloth woven from silk, nylon or polyester with a glossy surface and a dull back. (The same weaving technique applied to cotton produces cloth termed sateen).""},{""word"":""VEERS"",""pos"":""noun"",""def"":""A turn or swerve; an instance of veering.""},{""word"":""NODDY"",""pos"":""noun"",""def"":""A stupid or silly person.""},{""word"":""SEVEN"",""pos"":""noun"",""def"":""The digit/figure 7 or an occurrence thereof.""},{""word"":""TREAD"",""pos"":""verb"",""def"":""To step or walk (on or over something); to trample.""},{""word"":""NOSEY"",""pos"":""noun"",""def"":""A look at something to satisfy one's curiosity.""}]"
7/23/2026,Easy,"[
 [""B"", ""L"", ""U"", ""E"", ""R""],
 [""O"", null, ""S"", null, ""I""],
 [""S"", ""L"", ""U"", ""G"", ""S""],
 [""S"", null, ""R"", null, ""K""],
 [""Y"", ""U"", ""P"", ""P"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [false, false, true, false, true],
      [true, null, false, null, true],
      [true, true, false, true, true]
    ]","[""BLUER"",""SLUGS"",""YUPPY"",""BOSSY"",""USURP"",""RISKY""]","[{""word"":""BLUER"",""pos"":""adjective"",""def"":""Of the colour blue.""},{""word"":""SLUGS"",""pos"":""noun"",""def"":""Any of many terrestrial pulmonate gastropod mollusks, having no (or only a rudimentary) shell.""},{""word"":""YUPPY"",""pos"":""noun"",""def"":""A young upwardly mobile urban professional person with an affluent lifestyle.""},{""word"":""BOSSY"",""pos"":""adjective"",""def"":""Tending to give orders to others, especially when unwarranted; domineering.""},{""word"":""USURP"",""pos"":""verb"",""def"":""To seize power from another, usually by illegitimate means.""},{""word"":""RISKY"",""pos"":""adjective"",""def"":""Dangerous, involving risks.""}]"
7/23/2026,Medium,"[
 [""A"", ""M"", ""I"", ""S"", ""S""],
 [""U"", null, ""R"", null, ""W""],
 [""G"", ""H"", ""A"", ""Z"", ""I""],
 [""U"", null, ""T"", null, ""N""],
 [""R"", ""H"", ""E"", ""M"", ""E""]
    ]","[
      [true, true, false, true, true],
      [false, null, false, null, true],
      [true, false, true, false, true],
      [false, null, false, null, true],
      [true, true, false, false, true]
    ]","[""AMISS"",""GHAZI"",""RHEME"",""AUGUR"",""IRATE"",""SWINE""]","[{""word"":""AMISS"",""pos"":""noun"",""def"":""Fault; wrong; an evil act, a bad deed.""},{""word"":""GHAZI"",""pos"":""noun"",""def"":""A hero or champion, especially as a Muslim against non-Muslims; often used as a title.""},{""word"":""RHEME"",""pos"":""noun"",""def"":""The part of a sentence that provides new information regarding the current theme.""},{""word"":""AUGUR"",""pos"":""noun"",""def"":""A diviner who foretells events by the behaviour of birds or other animals, or by signs derived from celestial phenomena, or unusual occurrences.""},{""word"":""IRATE"",""pos"":""adjective"",""def"":""Extremely angry; wrathful; enraged.""},{""word"":""SWINE"",""pos"":""noun"",""def"":""(plural swine) A pig (the animal).""}]"
7/23/2026,Hard,"[
 [""U"", ""S"", ""U"", ""R"", ""P""],
 [""N"", null, ""M"", null, ""L""],
 [""D"", ""O"", ""B"", ""R"", ""A""],
 [""U"", null, ""R"", null, ""N""],
 [""E"", ""L"", ""A"", ""T"", ""E""]
    ]","[
      [false, false, false, false, true],
      [false, null, false, null, true],
      [false, true, false, true, true],
      [true, null, false, null, true],
      [true, true, false, false, true]
    ]","[""USURP"",""DOBRA"",""ELATE"",""UNDUE"",""UMBRA"",""PLANE""]","[{""word"":""USURP"",""pos"":""verb"",""def"":""To seize power from another, usually by illegitimate means.""},{""word"":""DOBRA"",""pos"":""noun"",""def"":""The official or principal currency of São Tomé and Príncipe, divided into 100 cêntimos.""},{""word"":""ELATE"",""pos"":""verb"",""def"":""To make joyful or proud.""},{""word"":""UNDUE"",""pos"":""adjective"",""def"":""Excessive; going beyond that what is natural or sufficient.""},{""word"":""UMBRA"",""pos"":""noun"",""def"":""The fully shaded inner region of a shadow cast by an opaque object.""},{""word"":""PLANE"",""pos"":""noun"",""def"":""A level or flat surface.""}]"
7/24/2026,Easy,"[
 [""S"", ""W"", ""U"", ""N"", ""G""],
 [""H"", null, ""N"", null, ""R""],
 [""E"", ""R"", ""I"", ""C"", ""A""],
 [""E"", null, ""O"", null, ""D""],
 [""R"", ""I"", ""N"", ""S"", ""E""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, true],
      [false, true, true, false, true],
      [false, null, true, null, false],
      [true, false, false, true, true]
    ]","[""SWUNG"",""ERICA"",""RINSE"",""SHEER"",""UNION"",""GRADE""]","[{""word"":""SWUNG"",""pos"":""verb"",""def"":""To rotate about an off-centre fixed point.""},{""word"":""ERICA"",""pos"":""noun"",""def"":""Any of many heathers, of the genus Erica, used as garden plants""},{""word"":""RINSE"",""pos"":""noun"",""def"":""The action of rinsing.""},{""word"":""SHEER"",""pos"":""noun"",""def"":""A sheer curtain or fabric.""},{""word"":""UNION"",""pos"":""noun"",""def"":""The act of uniting or joining two or more things into one.""},{""word"":""GRADE"",""pos"":""noun"",""def"":""A rating.""}]"
7/24/2026,Medium,"[
 [""L"", ""I"", ""B"", ""E"", ""L""],
 [""O"", null, ""L"", null, ""U""],
 [""O"", ""C"", ""E"", ""A"", ""N""],
 [""S"", null, ""N"", null, ""G""],
 [""E"", ""N"", ""D"", ""U"", ""E""]
    ]","[
      [true, true, false, true, true],
      [true, null, false, null, true],
      [false, false, true, false, true],
      [false, null, false, null, true],
      [false, true, false, false, true]
    ]","[""LIBEL"",""OCEAN"",""ENDUE"",""LOOSE"",""BLEND"",""LUNGE""]","[{""word"":""LIBEL"",""pos"":""noun"",""def"":""A written or pictorial false statement which unjustly seeks to damage someone's reputation.""},{""word"":""OCEAN"",""pos"":""noun"",""def"":""One of the large bodies of water separating the continents.""},{""word"":""ENDUE"",""pos"":""verb"",""def"":""To pass food into the stomach; to digest; also figuratively, to take on, absorb.""},{""word"":""LOOSE"",""pos"":""noun"",""def"":""The release of an arrow.""},{""word"":""BLEND"",""pos"":""noun"",""def"":""A mixture of two or more things.""},{""word"":""LUNGE"",""pos"":""noun"",""def"":""A sudden forward movement, especially with a sword.""}]"
7/24/2026,Hard,"[
 [""M"", ""O"", ""T"", ""E"", ""L""],
 [""U"", null, ""R"", null, ""I""],
 [""S"", ""C"", ""I"", ""O"", ""N""],
 [""I"", null, ""A"", null, ""E""],
 [""C"", ""O"", ""L"", ""O"", ""N""]
    ]","[
      [false, true, true, false, false],
      [false, null, false, null, false],
      [false, true, true, false, false],
      [true, null, false, null, true],
      [true, true, false, true, true]
    ]","[""MOTEL"",""SCION"",""COLON"",""MUSIC"",""TRIAL"",""LINEN""]","[{""word"":""MOTEL"",""pos"":""noun"",""def"":""A type of hotel or lodging establishment, often located near a major highway, which typically features a series of rooms the entrances of which are immediately adjacent to a parking lot to facilitate convenient access to automobiles parked there.""},{""word"":""SCION"",""pos"":""noun"",""def"":""A descendant, especially a first-generation descendant of a distinguished family.""},{""word"":""COLON"",""pos"":""noun"",""def"":""The punctuation mark \"":\"".""},{""word"":""MUSIC"",""pos"":""noun"",""def"":""A series of sounds organized in time, employing melody, harmony, tempo etc. usually to convey a mood.""},{""word"":""TRIAL"",""pos"":""noun"",""def"":""An opportunity to test something out; a test.""},{""word"":""LINEN"",""pos"":""noun"",""def"":""Thread or cloth made from flax fiber.""}]"
7/25/2026,Easy,"[
 [""F"", ""L"", ""A"", ""S"", ""H""],
 [""I"", null, ""S"", null, ""A""],
 [""N"", ""I"", ""C"", ""E"", ""R""],
 [""C"", null, ""O"", null, ""D""],
 [""H"", ""O"", ""T"", ""L"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [false, null, false, null, false],
      [false, false, true, false, true],
      [false, null, false, null, true],
      [true, false, true, true, true]
    ]","[""FLASH"",""NICER"",""HOTLY"",""FINCH"",""ASCOT"",""HARDY""]","[{""word"":""FLASH"",""pos"":""noun"",""def"":""A device that produces a short flash of light to help illuminate a scene, mostly for night-time or indoors photography.""},{""word"":""NICER"",""pos"":""adjective"",""def"":""Pleasant, satisfactory.""},{""word"":""HOTLY"",""pos"":""adverb"",""def"":""With great amounts of heat""},{""word"":""FINCH"",""pos"":""noun"",""def"":""Any bird of the family Fringillidae, seed-eating passerine birds, native chiefly to the Northern Hemisphere and usually having a conical beak.""},{""word"":""ASCOT"",""pos"":""noun"",""def"":""Ascot tie""},{""word"":""HARDY"",""pos"":""noun"",""def"":""(usually in the plural) Anything, especially a plant, that is hardy.""}]"
7/25/2026,Medium,"[
 [""B"", ""L"", ""A"", ""M"", ""E""],
 [""R"", null, ""L"", null, ""X""],
 [""A"", ""L"", ""I"", ""B"", ""I""],
 [""W"", null, ""G"", null, ""L""],
 [""N"", ""O"", ""N"", ""C"", ""E""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, false],
      [false, false, true, false, false],
      [true, null, true, null, true],
      [false, false, true, true, true]
    ]","[""BLAME"",""ALIBI"",""NONCE"",""BRAWN"",""ALIGN"",""EXILE""]","[{""word"":""BLAME"",""pos"":""noun"",""def"":""Censure.""},{""word"":""ALIBI"",""pos"":""noun"",""def"":""The plea or mode of defense under which a person on trial for a crime proves or attempts to prove being in another place when the alleged act was committed""},{""word"":""NONCE"",""pos"":""noun"",""def"":""The one or single occasion; the present reason or purpose (now only in for the nonce).""},{""word"":""BRAWN"",""pos"":""noun"",""def"":""Strong muscles or lean flesh, especially of the arm, leg or thumb.""},{""word"":""ALIGN"",""pos"":""verb"",""def"":""To form a line; to fall into line.""},{""word"":""EXILE"",""pos"":""noun"",""def"":""The state of being banished from one's home or country.""}]"
