puzzleDate,difficulty,solutionGrid,staticCells,words,definitions
9/6/2026,Hard,"[
 [""S"", ""H"", ""I"", ""F"", ""T""],
 [""H"", null, ""T"", null, ""O""],
 [""O"", ""R"", ""C"", ""I"", ""N""],
 [""V"", null, ""H"", null, ""G""],
 [""E"", ""T"", ""Y"", ""M"", ""A""]
    ]","[
      [false, false, true, true, true],
      [true, null, false, null, false],
      [false, true, false, false, false],
      [true, null, false, null, true],
      [true, true, false, true, false]
    ]","[""SHIFT"",""ORCIN"",""ETYMA"",""SHOVE"",""ITCHY"",""TONGA""]","[{""word"":""SHIFT"",""pos"":""noun"",""def"":""A modifier key whose main function is shifting between two or more functions of any of certain other keys (usually by pressing Shift and the other button simultaneously).""},{""word"":""ORCIN"",""pos"":""noun"",""def"":""The organic compound 3,5-dihydroxytoluene, found in many lichens and synthesizable from toluene.""},{""word"":""ETYMA"",""pos"":""noun"",""def"":""The source word, or words, of a given word or expression.""},{""word"":""SHOVE"",""pos"":""noun"",""def"":""A rough push.""},{""word"":""ITCHY"",""pos"":""adjective"",""def"":""Having or creating an itch, causing a person or animal to tend to want to scratch.""},{""word"":""TONGA"",""pos"":""noun"",""def"":""A light, two-wheeled, horse-drawn carriage used for transportation in India, Pakistan, and Bangladesh.""}]"
9/7/2026,Easy,"[
 [""S"", ""I"", ""G"", ""M"", ""A""],
 [""T"", null, ""U"", null, ""L""],
 [""A"", ""G"", ""I"", ""L"", ""E""],
 [""T"", null, ""S"", null, ""R""],
 [""E"", ""V"", ""E"", ""N"", ""T""]
    ]","[
      [true, true, false, true, true],
      [true, null, false, null, false],
      [true, true, true, true, false],
      [false, null, false, null, false],
      [true, true, true, true, true]
    ]","[""SIGMA"",""AGILE"",""EVENT"",""STATE"",""GUISE"",""ALERT""]","[{""word"":""SIGMA"",""pos"":""noun"",""def"":""The eighteenth letter of the Classical and Modern Greek alphabets, the twentieth letter of Old and Ancient.""},{""word"":""AGILE"",""pos"":""adjective"",""def"":""Having the faculty of quick motion in the limbs; apt or ready to move""},{""word"":""EVENT"",""pos"":""noun"",""def"":""An occurrence; something that happens.""},{""word"":""STATE"",""pos"":""noun"",""def"":""A condition; a set of circumstances applying at any given time.""},{""word"":""GUISE"",""pos"":""noun"",""def"":""Customary way of speaking or acting; fashion, manner, practice (often used formerly in such phrases as \""at his own guise\""; that is, in his own fashion, to suit himself.)""},{""word"":""ALERT"",""pos"":""noun"",""def"":""An alarm.""}]"
9/7/2026,Medium,"[
 [""M"", ""A"", ""C"", ""A"", ""W""],
 [""A"", null, ""R"", null, ""I""],
 [""J"", ""O"", ""I"", ""N"", ""S""],
 [""O"", null, ""M"", null, ""P""],
 [""R"", ""E"", ""P"", ""L"", ""Y""]
    ]","[
      [true, false, true, true, true],
      [true, null, true, null, false],
      [false, false, true, false, true],
      [true, null, false, null, false],
      [true, false, false, false, true]
    ]","[""MACAW"",""JOINS"",""REPLY"",""MAJOR"",""CRIMP"",""WISPY""]","[{""word"":""MACAW"",""pos"":""noun"",""def"":""Any of various parrots of the genera Ara, Anodorhynchus, Cyanopsitta, Orthopsittaca, Primolius and Diopsittaca of Central and South America, including the largest parrots and characterized by long sabre-shaped tails, curved powerful bills, and usually brilliant plumage.""},{""word"":""JOINS"",""pos"":""noun"",""def"":""An intersection of piping or wiring; an interconnect.""},{""word"":""REPLY"",""pos"":""noun"",""def"":""A written or spoken response; part of a conversation.""},{""word"":""MAJOR"",""pos"":""noun"",""def"":""A military rank between captain and lieutenant colonel.""},{""word"":""CRIMP"",""pos"":""noun"",""def"":""A fastener or a fastening method that secures parts by bending metal around a joint and squeezing it together, often with a tool that adds indentations to capture the parts.""},{""word"":""WISPY"",""pos"":""adjective"",""def"":""Consisting of or resembling a wisp; like a slender, flexible strand or bundle.""}]"
9/7/2026,Hard,"[
 [""S"", ""H"", ""U"", ""S"", ""H""],
 [""C"", null, ""M"", null, ""I""],
 [""O"", ""R"", ""B"", ""I"", ""T""],
 [""U"", null, ""R"", null, ""C""],
 [""R"", ""E"", ""A"", ""C"", ""H""]
    ]","[
      [false, false, false, true, false],
      [true, null, true, null, true],
      [true, false, false, false, false],
      [true, null, false, null, false],
      [false, true, true, true, true]
    ]","[""SHUSH"",""ORBIT"",""REACH"",""SCOUR"",""UMBRA"",""HITCH""]","[{""word"":""SHUSH"",""pos"":""verb"",""def"":""To be quiet; to keep quiet.""},{""word"":""ORBIT"",""pos"":""noun"",""def"":""A circular or elliptical path of one object around another object, particularly in astronomy and space travel.""},{""word"":""REACH"",""pos"":""noun"",""def"":""The act of stretching or extending; extension.""},{""word"":""SCOUR"",""pos"":""noun"",""def"":""The removal of sediment caused by swiftly moving water.""},{""word"":""UMBRA"",""pos"":""noun"",""def"":""The fully shaded inner region of a shadow cast by an opaque object.""},{""word"":""HITCH"",""pos"":""noun"",""def"":""A sudden pull.""}]"
9/8/2026,Easy,"[
 [""A"", ""M"", ""A"", ""S"", ""S""],
 [""G"", null, ""L"", null, ""C""],
 [""I"", ""R"", ""O"", ""K"", ""O""],
 [""N"", null, ""U"", null, ""L""],
 [""G"", ""A"", ""D"", ""I"", ""D""]
    ]","[
      [true, true, true, true, true],
      [false, null, true, null, true],
      [false, false, true, false, true],
      [true, null, false, null, false],
      [true, true, true, false, true]
    ]","[""AMASS"",""IROKO"",""GADID"",""AGING"",""ALOUD"",""SCOLD""]","[{""word"":""AMASS"",""pos"":""noun"",""def"":""A large number of things collected or piled together.""},{""word"":""IROKO"",""pos"":""noun"",""def"":""A hardwood obtained from several African trees of the genus Chlorophora.""},{""word"":""GADID"",""pos"":""noun"",""def"":""Any member of the family Gadidae of fish such as cod and pollack.""},{""word"":""AGING"",""pos"":""verb"",""def"":""To cause to grow old; to impart the characteristics of age to.""},{""word"":""ALOUD"",""pos"":""adjective"",""def"":""Spoken out loud.""},{""word"":""SCOLD"",""pos"":""verb"",""def"":""To burn with hot liquid.""}]"
9/8/2026,Medium,"[
 [""S"", ""N"", ""O"", ""O"", ""P""],
 [""H"", null, ""N"", null, ""A""],
 [""E"", ""A"", ""S"", ""E"", ""L""],
 [""L"", null, ""E"", null, ""E""],
 [""F"", ""E"", ""T"", ""O"", ""R""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, false],
      [true, false, true, false, true],
      [false, null, false, null, false],
      [true, true, true, true, true]
    ]","[""SNOOP"",""EASEL"",""FETOR"",""SHELF"",""ONSET"",""PALER""]","[{""word"":""SNOOP"",""pos"":""noun"",""def"":""The act of snooping""},{""word"":""EASEL"",""pos"":""noun"",""def"":""An upright frame, typically on three legs, for displaying or supporting something, such as an artist's canvas.""},{""word"":""FETOR"",""pos"":""noun"",""def"":""An unpleasant smell.""},{""word"":""SHELF"",""pos"":""noun"",""def"":""A flat, rigid structure, fixed at right angles to a wall or forming a part of a cabinet, desk etc., and used to support, store or display objects.""},{""word"":""ONSET"",""pos"":""noun"",""def"":""An attack; an assault especially of an army.""},{""word"":""PALER"",""pos"":""adjective"",""def"":""Light in color.""}]"
9/8/2026,Hard,"[
 [""C"", ""O"", ""Y"", ""L"", ""Y""],
 [""Y"", null, ""O"", null, ""O""],
 [""C"", ""H"", ""U"", ""N"", ""K""],
 [""L"", null, ""T"", null, ""E""],
 [""E"", ""P"", ""H"", ""O"", ""D""]
    ]","[
      [false, false, true, false, false],
      [true, null, false, null, false],
      [true, false, true, true, false],
      [true, null, false, null, true],
      [true, false, false, false, true]
    ]","[""COYLY"",""CHUNK"",""EPHOD"",""CYCLE"",""YOUTH"",""YOKED""]","[{""word"":""COYLY"",""pos"":""adverb"",""def"":""In a coy manner.""},{""word"":""CHUNK"",""pos"":""noun"",""def"":""A part of something that has been separated.""},{""word"":""EPHOD"",""pos"":""noun"",""def"":""A priestly apron, or breastplate, described in the Bible in Exodus 28: vi - xxx, which only the chief priest of ancient Israel was allowed to wear.""},{""word"":""CYCLE"",""pos"":""noun"",""def"":""An interval of space or time in which one set of events or phenomena is completed.""},{""word"":""YOUTH"",""pos"":""noun"",""def"":""The quality or state of being young.""},{""word"":""YOKED"",""pos"":""verb"",""def"":""To link or to join.""}]"
9/9/2026,Easy,"[
 [""E"", ""M"", ""A"", ""I"", ""L""],
 [""R"", null, ""L"", null, ""U""],
 [""A"", ""C"", ""T"", ""I"", ""N""],
 [""S"", null, ""E"", null, ""A""],
 [""E"", ""Y"", ""R"", ""I"", ""R""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, false],
      [false, true, true, true, true],
      [true, null, true, null, true],
      [true, false, true, true, true]
    ]","[""EMAIL"",""ACTIN"",""EYRIR"",""ERASE"",""ALTER"",""LUNAR""]","[{""word"":""EMAIL"",""pos"":""noun"",""def"":""A system for transferring messages from one computer to another, usually through a network.""},{""word"":""ACTIN"",""pos"":""noun"",""def"":""A globular structural protein that polymerizes in a helical fashion to form an actin filament (or microfilament).""},{""word"":""EYRIR"",""pos"":""noun"",""def"":""A subdivision of currency, equal to one hundredth of an Icelandic króna""},{""word"":""ERASE"",""pos"":""noun"",""def"":""The operation of deleting data.""},{""word"":""ALTER"",""pos"":""verb"",""def"":""To change the form or structure of.""},{""word"":""LUNAR"",""pos"":""noun"",""def"":""The middle bone of the proximal series of the carpus in the wrist, which is shaped like a half-moon.""}]"
9/9/2026,Medium,"[
 [""P"", ""E"", ""A"", ""C"", ""E""],
 [""R"", null, ""N"", null, ""J""],
 [""I"", ""M"", ""I"", ""N"", ""E""],
 [""D"", null, ""M"", null, ""C""],
 [""E"", ""V"", ""E"", ""R"", ""T""]
    ]","[
      [true, true, false, false, false],
      [false, null, true, null, true],
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]","[""PEACE"",""IMINE"",""EVERT"",""PRIDE"",""ANIME"",""EJECT""]","[{""word"":""PEACE"",""pos"":""noun"",""def"":""A state of tranquility, quiet, and harmony; absence of violence. For instance, a state free from civil disturbance.""},{""word"":""IMINE"",""pos"":""noun"",""def"":""Any of a class of organic nitrogen compounds having the general formula R2C=NR; they are tautomeric with enamines.""},{""word"":""EVERT"",""pos"":""verb"",""def"":""To turn inside out (like a pocket being emptied) or outwards.""},{""word"":""PRIDE"",""pos"":""noun"",""def"":""The quality or state of being proud; an unreasonable overestimation of one's own superiority in terms of talents, looks, wealth, importance etc., which manifests itself in lofty airs, distance, reserve and often contempt of others.""},{""word"":""ANIME"",""pos"":""noun"",""def"":""An artistic style originating in, and associated with, Japanese animation, and that has also been adopted by a comparatively low number of animated works from other countries.""},{""word"":""EJECT"",""pos"":""verb"",""def"":""To compel (a person or persons) to leave.""}]"
9/9/2026,Hard,"[
 [""O"", ""R"", ""G"", ""A"", ""N""],
 [""C"", null, ""R"", null, ""O""],
 [""C"", ""O"", ""O"", ""M"", ""B""],
 [""U"", null, ""I"", null, ""L""],
 [""R"", ""I"", ""N"", ""S"", ""E""]
    ]","[
      [false, false, true, false, true],
      [false, null, true, null, false],
      [false, true, true, true, true],
      [true, null, false, null, false],
      [false, false, false, true, false]
    ]","[""ORGAN"",""COOMB"",""RINSE"",""OCCUR"",""GROIN"",""NOBLE""]","[{""word"":""ORGAN"",""pos"":""noun"",""def"":""A larger part of an organism, composed of tissues that perform similar functions.""},{""word"":""COOMB"",""pos"":""noun"",""def"":""An old English measure of corn (e.g., wheat), equal to half a quarter or 4 bushels.""},{""word"":""RINSE"",""pos"":""noun"",""def"":""The action of rinsing.""},{""word"":""OCCUR"",""pos"":""verb"",""def"":""To happen or take place.""},{""word"":""GROIN"",""pos"":""noun"",""def"":""The crease or depression of the human body at the junction of the trunk and the thigh, together with the surrounding region.""},{""word"":""NOBLE"",""pos"":""noun"",""def"":""An aristocrat; one of aristocratic blood.""}]"
9/10/2026,Easy,"[
 [""T"", ""O"", ""T"", ""E"", ""M""],
 [""E"", null, ""R"", null, ""I""],
 [""M"", ""O"", ""U"", ""R"", ""N""],
 [""P"", null, ""N"", null, ""I""],
 [""O"", ""A"", ""K"", ""U"", ""M""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, true],
      [false, false, true, false, true],
      [true, null, true, null, false],
      [true, false, true, false, true]
    ]","[""TOTEM"",""MOURN"",""OAKUM"",""TEMPO"",""TRUNK"",""MINIM""]","[{""word"":""TOTEM"",""pos"":""noun"",""def"":""Any natural object or living creature that serves as an emblem of a tribe, clan or family.""},{""word"":""MOURN"",""pos"":""noun"",""def"":""Sorrow, grief.""},{""word"":""OAKUM"",""pos"":""noun"",""def"":""A material, consisting of tarred fibres, used to caulk or pack joints in plumbing, masonry, and wooden shipbuilding.""},{""word"":""TEMPO"",""pos"":""noun"",""def"":""A frequency or rate.""},{""word"":""TRUNK"",""pos"":""noun"",""def"":""(heading, biological) Part of a body.""},{""word"":""MINIM"",""pos"":""noun"",""def"":""A half note, drawn as a semibreve with a stem.""}]"
9/10/2026,Medium,"[
 [""A"", ""Z"", ""U"", ""R"", ""E""],
 [""D"", null, ""S"", null, ""L""],
 [""O"", ""V"", ""U"", ""L"", ""E""],
 [""P"", null, ""R"", null, ""G""],
 [""T"", ""I"", ""P"", ""S"", ""Y""]
    ]","[
      [false, false, false, false, true],
      [true, null, false, null, true],
      [false, true, true, false, false],
      [true, null, true, null, true],
      [true, true, true, false, true]
    ]","[""AZURE"",""OVULE"",""TIPSY"",""ADOPT"",""USURP"",""ELEGY""]","[{""word"":""AZURE"",""pos"":""noun"",""def"":""A blue colour on a coat of arms, represented in engraving by horizontal parallel lines.""},{""word"":""OVULE"",""pos"":""noun"",""def"":""The structure in a plant that develops into a seed after fertilization; the megasporangium of a seed plant with its enclosing integuments.""},{""word"":""TIPSY"",""pos"":""adjective"",""def"":""Slightly drunk, fuddled, staggering, foolish as a result of drinking alcoholic beverages""},{""word"":""ADOPT"",""pos"":""verb"",""def"":""To take by choice into relationship (a child, heir, friend, citizen, etc.)""},{""word"":""USURP"",""pos"":""verb"",""def"":""To seize power from another, usually by illegitimate means.""},{""word"":""ELEGY"",""pos"":""noun"",""def"":""A mournful or plaintive poem; a funeral song; a poem of lamentation.""}]"
9/10/2026,Hard,"[
 [""A"", ""I"", ""S"", ""L"", ""E""],
 [""D"", null, ""E"", null, ""X""],
 [""A"", ""L"", ""P"", ""H"", ""A""],
 [""G"", null, ""I"", null, ""L""],
 [""E"", ""X"", ""A"", ""C"", ""T""]
    ]","[
      [false, false, false, false, false],
      [true, null, true, null, false],
      [false, true, false, true, true],
      [true, null, false, null, true],
      [false, true, false, false, true]
    ]","[""AISLE"",""ALPHA"",""EXACT"",""ADAGE"",""SEPIA"",""EXALT""]","[{""word"":""AISLE"",""pos"":""noun"",""def"":""A wing of a building, notably in a church separated from the nave proper by piers.""},{""word"":""ALPHA"",""pos"":""noun"",""def"":""The name of the first letter of the Greek alphabet (Α,  α), followed by beta. In the Latin alphabet it is the predecessor to A.""},{""word"":""EXACT"",""pos"":""verb"",""def"":""To demand and enforce the payment or performance of, sometimes in a forcible or imperious way.""},{""word"":""ADAGE"",""pos"":""noun"",""def"":""An old saying which has obtained credit by long use""},{""word"":""SEPIA"",""pos"":""noun"",""def"":""A dark brown pigment made from the secretions of the cuttlefish.""},{""word"":""EXALT"",""pos"":""verb"",""def"":""To honor; to hold in high esteem.""}]"
